id,battery_power,blue,clock_speed,dual_sim,fc_megapixel,four_g,int_memory,m_depth,mobile_wt,n_cores,pc_megapixel,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,mobile_wt_zscore,ram_zscore,new mobile_wt,new ram,,,,
1690,1219,0,1.6,1,5,0,4,0.3,169,6,7,1419,1698,1998,9,2,4,0,0,0,2,0.813833061,-0.046454005,169,1998,,,,
1691,1606,1,0.5,1,0,1,33,0.9,200,5,0,157,770,3437,11,1,2,1,0,0,3,1.690185616,0.233559198,200,3437,,,,
1692,1603,1,0.5,1,1,1,17,0.5,114,2,8,430,1207,1637,17,3,11,1,0,1,1,-0.740985988,-0.116700541,114,1637,,,,
1693,1958,0,0.5,0,6,1,52,0.4,153,1,14,1524,1848,3064,7,6,3,1,0,0,3,0.361522065,0.160977597,153,3064,,,,
1694,695,0,0.5,0,18,1,12,0.6,196,2,19,1649,1829,2855,16,13,7,1,1,1,2,1.577107867,0.120308549,196,2855,,,,
1695,1441,0,0.6,1,0,1,53,0.5,106,1,12,254,954,1393,9,4,4,1,1,1,1,-0.967141486,-0.164180195,106,1393,,,,
1696,1470,0,2.2,1,4,1,33,0.4,138,7,10,1790,1988,1633,18,4,4,1,0,0,2,-0.062519494,-0.117478896,138,1633,,,,
1697,1890,0,1.1,0,4,1,48,0.5,127,4,5,1438,1832,2392,10,4,15,1,0,1,3,-0.373483304,0.030213961,127,2392,,,,
1698,1152,1,2.1,1,0,1,26,0.3,82,2,0,1304,1673,3284,15,2,8,1,0,1,3,-1.645607981,0.20378712,82,3284,,,,
1699,1619,1,0.9,0,3,0,20,0.9,117,6,9,813,1180,464,7,5,16,1,0,1,0,-0.656177677,-0.344953138,117,464,,,,
1700,1002,1,1.8,0,1,0,45,0.7,180,7,7,948,1007,1234,19,13,18,1,1,0,0,1.124796871,-0.195119805,180,1234,,,,
1701,742,1,0.5,0,0,1,36,0.7,139,3,1,1161,1288,292,8,0,6,1,1,1,0,-0.034250057,-0.378422402,139,292,,,,
1702,1306,1,2.1,1,2,1,33,0.4,174,3,9,867,1258,2521,6,5,16,1,0,0,2,0.955180247,0.055315909,174,2521,,,,
1703,1424,1,2.9,1,0,0,20,0.6,180,5,0,181,1199,2658,15,0,19,1,0,0,2,1.124796871,0.081974566,180,2658,,,,
1704,942,0,1.4,1,8,0,27,0.5,91,4,9,754,1532,587,6,3,13,0,1,1,0,-1.391183045,-0.321018723,91,587,,,,
1705,1934,1,2.7,0,8,1,2,0.1,118,4,16,242,1127,2190,18,1,9,1,0,1,2,-0.627908239,-0.009092966,118,2190,,,,
1706,1290,1,1.4,1,19,1,35,0.3,110,4,20,405,742,879,16,2,8,1,0,0,0,-0.854063737,-0.264198809,110,879,,,,
1707,930,0,2.1,1,0,0,54,0.9,80,1,13,1569,1763,1743,7,1,9,0,1,0,2,-1.702146855,-0.096074134,80,1743,,,,
1708,1699,1,0.5,0,16,0,21,0.1,156,4,20,105,1099,1181,16,0,18,1,1,0,1,0.446330376,-0.205433009,156,1181,,,,
1709,1849,1,0.5,0,1,0,29,0.5,181,7,12,978,1986,3330,14,4,15,1,0,1,3,1.153066308,0.212738203,181,3330,,,,
1710,1922,0,0.5,0,15,1,42,0.6,153,8,16,725,1882,3564,12,1,17,1,0,0,3,0.361522065,0.258271969,153,3564,,,,
1711,548,0,1,1,0,1,56,0.4,146,4,14,657,1657,562,17,14,8,1,1,1,0,0.163636004,-0.325883441,146,562,,,,
1712,916,1,0.5,0,0,1,47,0.2,82,4,1,1147,1393,1659,11,10,11,1,1,0,1,-1.645607981,-0.112419589,82,1659,,,,
1713,1783,1,0.5,0,8,0,14,0.6,183,8,11,910,1566,1816,12,7,7,0,0,1,2,1.209605182,-0.081869156,183,1816,,,,
1714,1083,1,1.4,1,2,1,49,0.8,156,5,9,295,503,1338,16,8,5,1,1,1,0,0.446330376,-0.174882576,156,1338,,,,
1715,1698,0,2.8,0,10,1,7,0.8,131,8,12,26,508,2992,15,3,17,1,1,0,2,-0.260405555,0.146967207,131,2992,,,,
1716,1969,0,0.8,1,5,1,7,0.2,85,8,20,332,764,315,16,7,7,1,1,0,0,-1.560799669,-0.373946861,85,315,,,,
1717,869,0,1.9,0,0,0,2,0.6,197,7,3,519,533,3249,19,0,12,0,0,1,2,1.605377304,0.196976514,197,3249,,,,
1718,1337,1,2.7,1,0,0,5,0.7,200,4,1,161,1029,3242,10,1,20,0,1,0,2,1.690185616,0.195614393,200,3242,,,,
1719,637,1,0.8,1,2,0,28,0.6,194,4,6,1080,1289,2725,15,10,7,0,0,0,2,1.520568992,0.095012012,194,2725,,,,
1720,833,1,0.6,1,0,1,27,0.3,145,4,2,649,1290,586,19,8,19,1,0,1,0,0.135366567,-0.321213311,145,586,,,,
1721,1248,0,2.4,0,6,1,9,0.4,89,3,8,71,1686,2454,9,8,13,1,1,0,2,-1.44772192,0.042278463,89,2454,,,,
1722,1174,1,0.9,0,7,0,30,1,147,4,20,744,1244,804,17,14,16,0,1,1,0,0.191905441,-0.278792965,147,804,,,,
1723,1831,1,2.3,0,3,1,44,0.2,148,7,14,437,1113,2460,10,5,18,1,0,0,2,0.220174878,0.043445995,148,2460,,,,
1724,1002,0,2.6,1,7,0,27,0.1,146,1,10,115,1111,1295,18,15,17,1,0,1,0,0.163636004,-0.183249892,146,1295,,,,
1725,1010,1,2,1,2,1,8,0.9,139,5,3,547,957,2625,15,11,12,1,1,0,2,-0.034250057,0.075553138,139,2625,,,,
1726,1117,1,0.5,1,2,0,21,0.1,177,2,19,495,1035,1999,15,9,2,1,0,1,1,1.039988559,-0.046259416,177,1999,,,,
1727,990,1,2.7,1,3,0,15,0.9,153,2,7,1466,1717,2698,11,8,6,1,0,0,2,0.361522065,0.089758116,153,2698,,,,
1728,1564,0,1.4,0,5,1,26,0.1,129,6,16,117,1115,3742,13,3,13,1,1,0,3,-0.316944429,0.292908765,129,3742,,,,
1729,1065,0,2.8,1,0,1,21,0.1,158,5,3,760,1722,1193,16,13,20,1,0,1,1,0.502869251,-0.203097944,158,1193,,,,
1730,1982,0,1.1,0,12,0,24,0.1,129,7,16,764,1873,3511,16,14,15,1,1,1,3,-0.316944429,0.247958765,129,3511,,,,
1731,1607,0,1.1,1,6,1,20,1,192,2,8,776,1005,885,11,1,14,1,1,0,0,1.464030118,-0.263031277,192,885,,,,
1732,1066,0,3,1,6,1,5,0.5,167,5,7,53,1504,1044,8,7,11,1,0,0,0,0.757294186,-0.232091667,167,1044,,,,
1733,681,0,0.5,1,12,1,17,0.9,194,5,19,371,1702,2548,6,1,5,1,0,1,2,1.520568992,0.060569805,194,2548,,,,
1734,1163,1,2.1,1,0,1,19,0.9,132,2,1,728,818,2940,13,0,15,1,0,1,2,-0.232136118,0.136848592,132,2940,,,,
1735,1285,0,0.8,1,4,1,11,0.8,199,5,7,1791,1896,3966,17,15,2,1,1,1,3,1.661916179,0.336496644,199,3966,,,,
1736,753,1,0.5,0,11,1,48,0.1,121,8,20,606,1316,3484,11,10,16,1,0,0,3,-0.543099928,0.242704869,121,3484,,,,
1737,1779,1,2.6,1,2,0,5,0.8,90,1,3,1225,1717,1246,12,2,20,0,1,0,1,-1.419452482,-0.19278474,90,1246,,,,
1738,987,1,1.9,0,4,1,52,0.5,83,3,8,419,736,2757,17,12,15,1,1,0,2,-1.617338543,0.101238852,83,2757,,,,
1739,511,0,0.9,1,15,1,24,0.6,136,3,18,367,1264,2378,18,3,4,1,0,0,1,-0.119058369,0.027489718,136,2378,,,,
1740,1044,0,1.8,0,4,1,12,0.7,104,6,5,1230,1263,1794,18,7,19,1,1,1,1,-1.023680361,-0.086150108,104,1794,,,,
1741,1855,0,0.5,0,5,0,32,0.6,187,8,18,267,1161,3933,7,0,7,1,0,1,3,1.322682931,0.330075215,187,3933,,,,
1742,946,1,1.4,0,9,0,26,0.1,186,6,10,273,891,1637,7,3,6,1,0,1,0,1.294413494,-0.116700541,186,1637,,,,
1743,657,1,1.9,1,2,0,21,0.1,110,8,8,705,1905,783,6,1,11,1,1,0,0,-0.854063737,-0.282879329,110,783,,,,
1744,1673,1,1.6,0,2,0,42,0.5,182,5,6,214,679,3094,12,4,20,0,0,0,2,1.181335745,0.166815259,182,3094,,,,
1745,731,1,0.5,1,0,1,28,0.5,130,8,0,424,1032,1774,12,8,10,1,0,0,1,-0.288674992,-0.090041883,130,1774,,,,
1746,926,1,0.8,0,6,1,59,0.8,161,7,14,84,793,256,18,7,2,1,0,1,0,0.587677563,-0.385427597,161,256,,,,
1747,1261,0,0.5,0,3,1,52,0.3,86,2,9,605,1429,1365,9,3,16,1,0,1,1,-1.532530232,-0.16962868,86,1365,,,,
1748,618,0,1.1,0,11,1,45,0.2,188,3,20,1175,1586,2339,19,2,10,1,1,0,2,1.350952369,0.019900757,188,2339,,,,
1749,936,1,2.3,0,5,1,57,0.2,129,2,6,657,938,2049,12,8,5,1,1,0,1,-0.316944429,-0.036529979,129,2049,,,,
1750,1485,1,0.9,1,0,1,28,0.8,158,5,1,371,1023,3241,14,11,11,1,1,0,3,0.502869251,0.195419804,158,3241,,,,
1751,1339,1,0.5,1,10,1,21,0.5,80,4,11,833,1441,867,8,3,3,1,1,0,0,-1.702146855,-0.266533874,80,867,,,,
1752,508,1,1.3,0,1,0,50,0.7,82,5,9,102,1195,2175,14,4,14,0,0,1,1,-1.645607981,-0.012011797,82,2175,,,,
1753,1938,1,0.5,1,5,0,44,0.5,121,2,9,1299,1935,3497,18,10,18,0,1,0,3,-0.543099928,0.245234523,121,3497,,,,
1754,995,0,1.3,1,1,0,10,0.1,104,4,3,258,1889,609,11,3,5,1,0,1,0,-1.023680361,-0.31673777,104,609,,,,
1755,1086,1,1.7,1,0,1,43,0.2,111,6,1,56,1150,3285,11,5,17,1,1,0,2,-0.8257943,0.203981709,111,3285,,,,
1756,1322,0,2.3,1,1,1,35,0.1,157,1,3,443,708,3684,15,8,6,1,0,0,3,0.474599814,0.281622618,157,3684,,,,
1757,1864,0,1.9,1,2,0,57,0.1,181,6,6,1279,1793,3586,19,9,8,0,0,1,3,1.153066308,0.262552921,181,3586,,,,
1758,1944,1,0.5,0,1,1,26,0.5,92,4,9,313,712,2322,19,8,7,1,0,1,2,-1.362913608,0.016592748,92,2322,,,,
1759,581,0,0.6,0,5,1,56,0.2,180,2,10,523,565,354,10,4,13,1,1,1,0,1.124796871,-0.3663579,180,354,,,,
1760,1020,1,0.7,1,3,1,27,0.7,128,4,4,919,1482,3204,18,1,9,1,0,1,3,-0.345213867,0.188220021,128,3204,,,,
1761,1936,0,1.3,0,2,0,44,0.1,139,3,3,570,1021,1400,17,7,3,0,0,1,1,-0.034250057,-0.162818074,139,1400,,,,
1762,1329,1,1.7,0,5,1,23,0.6,198,8,6,380,682,2308,11,10,9,1,1,0,1,1.633646741,0.013868506,198,2308,,,,
1763,808,1,0.5,1,3,0,46,0.5,105,8,15,119,529,1082,15,5,10,1,0,1,0,-0.995410924,-0.224697294,105,1082,,,,
1764,994,0,1.2,1,4,0,40,0.9,164,2,17,296,839,3104,17,7,11,0,0,0,2,0.672485875,0.168761146,164,3104,,,,
1765,1811,1,2,0,3,1,22,0.2,82,2,8,358,614,2847,9,2,4,1,0,1,2,-1.645607981,0.118751839,82,2847,,,,
1766,765,1,2.5,0,3,0,44,0.3,88,8,11,1364,1851,2256,6,1,19,0,1,1,2,-1.475991357,0.003749891,88,2256,,,,
1767,993,1,2.3,1,0,0,16,0.4,106,7,13,424,1639,1113,14,1,6,0,0,1,0,-0.967141486,-0.218665043,106,1113,,,,
1768,1136,1,1.6,0,15,0,32,0.5,150,6,19,961,1030,3210,10,3,8,1,1,1,3,0.276713753,0.189387553,150,3210,,,,
1769,719,1,0.5,1,0,1,23,0.4,113,6,9,431,1727,3990,14,9,12,1,1,1,3,-0.769255426,0.341166774,113,3990,,,,
1770,733,1,0.6,1,0,0,63,0.3,105,7,10,950,1739,984,17,4,9,1,0,1,0,-0.995410924,-0.243766991,105,984,,,,
1771,1946,0,2.7,1,8,0,8,0.3,123,8,19,647,1849,3117,6,0,2,1,0,0,3,-0.486561053,0.1712908,123,3117,,,,
1772,1230,1,1.6,0,0,1,48,0.7,111,7,2,1960,1963,1622,18,17,16,1,1,1,2,-0.8257943,-0.119619372,111,1622,,,,
1773,1577,0,1,1,0,1,64,0.1,105,3,7,116,1432,2967,7,3,7,1,1,1,3,-0.995410924,0.142102488,105,2967,,,,
1774,1514,1,1.4,0,3,1,12,0.6,138,3,4,306,538,1037,15,3,15,1,0,1,0,-0.062519494,-0.233453788,138,1037,,,,
1775,579,1,2.5,0,3,0,7,1,89,8,10,808,1517,2908,12,4,11,0,0,1,2,-1.44772192,0.130621753,89,2908,,,,
1776,574,1,3,0,1,1,30,0.9,126,2,3,94,1334,1167,5,3,19,1,0,0,0,-0.401752741,-0.208157251,126,1167,,,,
1777,1072,1,2.2,1,6,0,19,0.4,114,8,16,380,877,2715,15,9,16,0,1,0,2,-0.740985988,0.093066125,114,2715,,,,
1778,843,0,1.3,1,1,0,16,0.9,119,7,4,593,732,1734,17,8,14,0,0,1,1,-0.599638802,-0.097825433,119,1734,,,,
1779,1492,1,1.5,0,5,0,11,0.9,85,3,7,1684,1746,2259,14,12,19,0,1,1,3,-1.560799669,0.004333658,85,2259,,,,
1780,1807,1,2.9,0,0,0,16,0.2,125,3,0,1221,1415,2921,8,5,17,0,1,0,3,-0.430022178,0.133151406,125,2921,,,,
1781,909,1,0.7,1,7,0,47,0.1,146,3,9,410,1643,1244,14,10,16,0,1,0,0,0.163636004,-0.193173918,146,1244,,,,
1782,1876,0,1.3,1,9,1,64,1,98,3,19,600,1211,3132,17,0,2,1,1,1,3,-1.193296984,0.174209631,98,3132,,,,
1783,1436,1,2.4,1,3,1,23,0.3,106,5,4,189,1411,2488,8,4,8,1,0,0,2,-0.967141486,0.04889448,106,2488,,,,
1784,1251,0,0.5,1,10,1,29,0.7,133,6,16,308,591,1052,11,9,11,1,0,0,0,-0.20386668,-0.230534957,133,1052,,,,
1785,636,0,0.5,0,8,1,28,0.9,152,2,15,148,742,2927,15,6,3,1,0,0,2,0.333252627,0.134318939,152,2927,,,,
1786,1354,1,0.7,1,3,1,26,0.5,136,4,6,297,918,2090,5,1,13,1,1,0,1,-0.119058369,-0.02855184,136,2090,,,,
1787,930,1,0.5,1,3,1,34,0.5,190,4,16,1050,1726,2131,7,2,6,1,0,1,2,1.407491243,-0.020573702,190,2131,,,,
1788,1830,1,1,0,7,1,47,0.3,117,1,11,1191,1882,3362,13,10,11,1,0,0,3,-0.656177677,0.218965042,117,3362,,,,
1789,1424,0,0.5,1,16,1,23,0.6,80,4,18,1399,1663,1053,14,11,16,1,1,1,1,-1.702146855,-0.230340368,80,1053,,,,
1790,583,1,0.9,1,1,0,51,0.9,88,8,2,1658,1794,1799,16,9,7,0,1,0,1,-1.475991357,-0.085177165,88,1799,,,,
1791,648,1,0.5,1,9,1,54,0.4,109,5,20,1153,1817,3124,5,0,13,1,0,0,3,-0.882333175,0.172652921,109,3124,,,,
1792,1203,1,0.5,1,0,1,11,0.9,109,2,12,35,510,1672,17,13,19,1,1,0,0,-0.882333175,-0.109889935,109,1672,,,,
1793,1777,0,2.2,1,0,0,15,0.2,100,4,7,553,874,1552,10,8,10,1,1,0,1,-1.13675811,-0.133240585,100,1552,,,,
1794,1299,1,2.8,1,0,0,64,0.5,83,6,6,46,908,1938,19,8,5,1,0,1,1,-1.617338543,-0.058129329,83,1938,,,,
1795,1494,0,1.9,0,2,1,47,0.4,129,2,9,207,1177,3202,13,1,14,1,0,0,3,-0.316944429,0.187830843,129,3202,,,,
1796,527,0,0.7,1,4,0,53,0.9,128,1,11,67,1924,1302,13,7,13,0,0,0,0,-0.345213867,-0.181887771,128,1302,,,,
1797,793,1,2.8,1,1,1,64,0.4,179,4,2,818,1006,2296,12,0,5,1,1,0,1,1.096527433,0.011533441,179,2296,,,,
1798,873,1,0.5,1,6,0,8,0.6,152,7,9,1257,1411,575,15,8,7,1,0,1,0,0.333252627,-0.323353788,152,575,,,,
1799,722,0,1.1,0,12,0,12,1,93,6,20,138,1371,2359,13,6,3,0,0,0,1,-1.334644171,0.023792532,93,2359,,,,
1800,1250,1,1.5,0,14,1,20,0.4,167,5,18,11,1020,3314,6,5,6,1,1,1,2,0.757294186,0.209624783,167,3314,,,,
1801,1358,0,1.7,0,0,0,60,0.6,147,3,1,889,1635,440,14,10,13,1,0,0,0,0.191905441,-0.349623268,147,440,,,,
1802,1035,1,1.9,1,8,0,11,1,173,6,10,831,1709,2002,17,8,5,1,1,0,1,0.92691081,-0.04567565,173,2002,,,,
1803,1289,0,0.8,1,3,1,16,0.9,161,6,17,713,1854,3167,14,8,20,1,1,0,3,0.587677563,0.181020237,161,3167,,,,
1804,1445,0,2.2,1,2,0,37,0.4,82,2,6,527,1393,3480,17,16,17,1,1,1,3,-1.645607981,0.241926514,82,3480,,,,
1805,1702,1,2.3,1,12,1,47,0.6,107,2,19,1284,1643,595,10,0,19,1,0,1,1,-0.938872049,-0.319462013,107,595,,,,
1806,534,0,0.5,1,4,0,2,0.2,85,5,16,911,1220,2466,5,3,18,0,1,1,2,-1.560799669,0.044613528,85,2466,,,,
1807,628,1,1.8,0,5,0,60,0.2,87,6,6,1047,1534,1337,12,7,14,0,1,0,1,-1.504260794,-0.175077165,87,1337,,,,
1808,713,0,1.4,1,4,0,53,0.8,98,1,17,123,1477,1462,19,18,13,1,0,1,0,-1.193296984,-0.150753572,98,1462,,,,
1809,1207,0,0.5,0,0,0,58,0.3,112,8,0,406,681,503,7,3,5,1,1,0,0,-0.797524863,-0.337364177,112,503,,,,
1810,683,1,2.1,0,7,0,30,0.1,197,7,8,927,1135,2066,9,0,15,0,0,0,1,1.605377304,-0.03322197,197,2066,,,,
1811,594,1,2.6,0,1,0,27,0.1,196,5,2,407,528,708,17,5,17,0,1,1,0,1.577107867,-0.297473485,196,708,,,,
1812,537,1,2,0,1,1,55,0.3,103,7,2,1041,1430,2029,10,5,12,1,1,1,1,-1.051949798,-0.040421754,103,2029,,,,
1813,1565,1,0.5,0,0,0,38,0.1,121,5,1,781,1364,308,19,17,7,1,1,1,0,-0.543099928,-0.375308982,121,308,,,,
1814,1052,0,0.9,0,1,0,6,0.8,195,4,16,1191,1839,552,6,1,11,0,0,1,0,1.548838429,-0.327829329,195,552,,,,
1815,713,0,1.6,0,4,1,63,0.7,89,2,8,103,1760,2082,15,10,12,1,0,0,1,-1.44772192,-0.03010855,89,2082,,,,
1816,1766,1,0.5,1,1,0,16,0.6,141,5,7,125,1227,3314,9,7,17,0,0,1,3,0.022288818,0.209624783,141,3314,,,,
1817,584,1,1.7,1,1,1,19,0.4,199,4,4,919,1343,3996,12,9,17,1,1,1,3,1.661916179,0.342334306,199,3996,,,,
1818,1541,1,1.5,1,6,1,5,0.5,109,4,10,536,1656,1795,7,3,4,1,1,1,1,-0.882333175,-0.08595552,109,1795,,,,
1819,837,0,2.4,1,1,0,51,0.2,104,5,15,638,1831,594,16,6,20,1,0,1,0,-1.023680361,-0.319656602,104,594,,,,
1820,935,1,0.5,1,3,1,58,0.1,155,5,12,639,1087,2473,10,4,9,1,0,1,2,0.418060939,0.045975649,155,2473,,,,
1821,665,1,0.7,0,0,1,31,0.1,185,5,2,496,1804,690,5,2,15,1,0,0,0,1.266144057,-0.300976082,185,690,,,,
1822,680,1,2.4,0,13,1,34,0.4,157,2,17,686,1418,3845,15,1,4,1,1,1,3,0.474599814,0.312951406,157,3845,,,,
1823,877,0,1.5,1,0,1,17,0.1,195,7,0,1064,1985,2004,11,8,9,1,1,1,1,1.548838429,-0.045286472,195,2004,,,,
1824,1493,0,1.5,1,13,0,53,0.5,102,5,16,240,1414,2083,19,15,20,0,1,1,2,-1.080219235,-0.029913961,102,2083,,,,
1825,1762,0,0.6,0,3,1,26,0.1,83,6,14,525,704,2661,9,7,4,1,1,0,2,-1.617338543,0.082558333,83,2661,,,,
1826,842,1,1.8,1,4,0,57,1,124,3,10,348,730,1903,8,4,14,0,1,0,1,-0.458291616,-0.064939935,124,1903,,,,
1827,925,1,2.1,0,9,0,56,0.2,196,1,14,1262,1520,2466,8,0,5,1,0,0,2,1.577107867,0.044613528,196,2466,,,,
1828,1692,0,2.1,0,4,1,2,0.9,106,1,17,1899,1904,3779,9,3,7,1,1,1,3,-0.967141486,0.300108549,106,3779,,,,
1829,1576,1,2.2,0,8,0,5,0.7,139,3,17,258,789,3904,5,1,7,1,1,1,3,-0.034250057,0.324432142,139,3904,,,,
1830,1065,0,1.7,1,4,1,48,0.3,162,6,8,1188,1948,265,8,0,12,1,0,0,0,0.615947,-0.383676298,162,265,,,,
1831,958,1,1.6,0,9,1,60,0.4,200,1,12,730,751,1417,10,4,19,1,0,1,0,1.690185616,-0.159510065,200,1417,,,,
1832,623,1,0.8,0,6,1,26,0.3,197,7,12,484,1238,1769,10,1,16,1,0,0,1,1.605377304,-0.091014827,197,1769,,,,
1833,897,0,1.4,1,1,0,17,0.4,171,1,2,547,1852,2948,12,3,5,0,0,1,2,0.870371935,0.138405302,171,2948,,,,
1834,1110,0,1.5,0,4,1,41,0.1,152,3,16,800,1455,2572,16,5,16,1,0,1,2,0.333252627,0.065239934,152,2572,,,,
1835,616,1,2.2,0,3,1,21,0.8,150,7,4,347,513,3267,17,9,19,1,0,0,2,0.276713753,0.200479112,150,3267,,,,
1836,1680,1,1.2,1,6,1,37,0.7,168,4,7,679,1231,1459,15,3,2,1,1,0,1,0.785563624,-0.151337338,168,1459,,,,
1837,1715,0,1.3,0,0,1,12,0.3,94,8,6,1224,1676,1633,15,10,5,1,1,1,2,-1.306374733,-0.117478896,94,1633,,,,
1838,983,0,0.6,1,0,1,45,0.1,130,4,11,948,1205,2052,5,3,6,1,0,1,1,-0.288674992,-0.035946212,130,2052,,,,
1839,720,1,0.9,1,12,1,14,0.8,165,4,14,366,1234,1086,14,7,3,1,1,0,0,0.700755312,-0.223918939,165,1086,,,,
1840,1660,0,0.6,0,2,1,24,0.8,169,2,3,223,1777,2402,12,10,14,1,1,1,2,0.813833061,0.032159848,169,2402,,,,
1841,1564,0,1.5,1,1,0,42,0.7,108,2,2,1619,1962,3376,7,0,7,0,1,0,3,-0.910602612,0.221689285,108,3376,,,,
1842,592,0,0.8,1,1,0,52,0.9,103,7,10,332,970,1507,5,0,4,0,0,1,0,-1.051949798,-0.141997078,103,1507,,,,
1843,969,0,1.8,1,2,1,44,0.6,158,3,7,167,909,641,9,1,8,1,0,1,0,0.502869251,-0.310510931,158,641,,,,
1844,1356,1,0.5,1,0,0,35,0.8,131,1,19,782,951,3451,5,2,17,1,1,1,3,-0.260405555,0.236283441,131,3451,,,,
1845,504,1,1,0,8,0,14,0.5,189,7,9,881,1129,1607,15,0,10,1,1,1,0,1.379221806,-0.122538204,189,1607,,,,
1846,1546,1,0.5,1,3,1,6,0.2,101,1,4,91,1317,3521,15,11,9,1,0,0,3,-1.108488673,0.249904653,101,3521,,,,
1847,689,0,2.9,1,3,1,7,0.8,147,2,6,487,722,1241,9,0,16,1,0,0,0,0.191905441,-0.193757684,147,1241,,,,
1848,1685,0,0.6,0,14,0,16,0.6,137,7,15,120,1429,881,6,3,17,0,1,1,0,-0.090788931,-0.263809632,137,881,,,,
1849,1792,1,1,0,3,1,62,0.3,170,7,8,1626,1913,2563,18,14,15,1,0,1,3,0.842102498,0.063488636,170,2563,,,,
1850,1786,0,1.2,0,11,0,61,0.1,123,3,14,74,865,3033,14,11,17,0,1,0,3,-0.486561053,0.154945346,123,3033,,,,
1851,1944,0,0.6,1,9,1,59,0.2,132,7,10,634,1079,769,19,13,3,1,0,1,0,-0.232136118,-0.285603571,132,769,,,,
1852,1077,1,2.5,0,13,1,49,0.6,131,4,14,334,1079,3454,17,11,2,1,0,1,3,-0.260405555,0.236867207,131,3454,,,,
1853,648,1,1.8,0,1,1,60,0.1,195,4,4,931,1811,819,10,3,4,1,0,0,0,1.548838429,-0.275874134,195,819,,,,
1854,1702,1,0.5,1,8,0,2,0.6,185,6,19,921,1351,435,12,9,3,0,1,1,0,1.266144057,-0.350596212,185,435,,,,
1855,1571,0,2.9,0,1,0,30,0.9,150,7,3,805,956,586,10,9,4,0,1,1,0,0.276713753,-0.321213311,150,586,,,,
1856,856,1,1.1,1,14,1,19,0.7,125,6,19,1057,1931,650,17,0,10,1,0,1,0,-0.430022178,-0.308759632,125,650,,,,
1857,1786,0,2.6,0,6,0,14,1,115,4,15,616,912,3038,18,0,14,1,0,0,3,-0.712716551,0.155918289,115,3038,,,,
1858,914,1,0.7,0,1,1,60,0.9,198,5,4,740,840,3736,14,8,5,1,0,0,3,1.633646741,0.291741233,198,3736,,,,
1859,1615,1,2.8,0,3,0,9,0.9,117,1,13,542,678,2948,8,3,3,1,1,0,2,-0.656177677,0.138405302,117,2948,,,,
1860,649,1,1.4,0,4,1,19,0.8,190,7,12,344,1551,739,18,1,2,1,1,0,0,1.407491243,-0.291441234,190,739,,,,
1861,1646,0,2.5,0,3,1,25,0.6,200,2,5,211,1608,686,8,6,11,1,1,0,0,1.690185616,-0.301754437,200,686,,,,
1862,1189,1,1.9,0,5,0,7,0.5,164,2,20,79,615,841,13,10,11,0,1,0,0,0.672485875,-0.271593182,164,841,,,,
1863,1043,0,2.7,0,3,0,29,0.2,83,8,17,887,893,1183,5,3,8,1,0,0,0,-1.617338543,-0.205043831,83,1183,,,,
1864,1920,0,0.6,1,3,1,19,0.5,131,3,8,670,1152,3943,13,0,4,1,1,0,3,-0.260405555,0.332021103,131,3943,,,,
1865,1220,1,2.8,0,1,0,54,0.7,109,7,20,383,1249,1037,6,4,15,1,0,0,0,-0.882333175,-0.233453788,109,1037,,,,
1866,1748,1,0.5,1,11,1,53,0.5,114,4,20,718,1109,2633,16,0,9,1,0,0,2,-0.740985988,0.077109848,114,2633,,,,
1867,907,1,2.6,1,7,0,44,0.2,160,3,12,144,896,3911,13,6,8,0,0,0,3,0.559408125,0.325794263,160,3911,,,,
1868,1193,1,2.3,0,7,0,20,1,158,7,13,1442,1904,1958,7,5,2,1,0,0,2,0.502869251,-0.054237554,158,1958,,,,
1869,1766,1,0.5,1,1,1,22,0.8,122,8,4,291,1318,3297,7,5,16,1,0,0,3,-0.51483049,0.206316774,122,3297,,,,
1870,1278,1,1,0,7,1,24,0.8,170,3,16,1352,1775,3141,6,2,11,1,1,1,3,0.842102498,0.17596093,170,3141,,,,
1871,1234,0,1.7,1,8,0,17,0.9,174,6,15,209,725,3351,12,9,19,0,0,1,2,0.955180247,0.216824566,174,3351,,,,
1872,1961,1,1.5,0,10,0,55,0.5,100,7,20,861,1888,2355,14,7,6,1,1,1,3,-1.13675811,0.023014177,100,2355,,,,
1873,1745,0,2.9,0,0,1,3,0.9,105,3,0,426,1629,1308,5,0,2,1,1,0,1,-0.995410924,-0.180720238,105,1308,,,,
1874,1442,0,0.6,1,1,0,27,0.4,127,5,8,266,642,991,14,8,7,1,0,0,0,-0.373483304,-0.24240487,127,991,,,,
1875,1083,1,2.9,1,1,1,39,1,173,8,2,523,542,3248,8,6,6,1,0,1,2,0.92691081,0.196781926,173,3248,,,,
1876,868,1,0.9,0,5,0,5,0.4,137,4,7,40,1311,1519,13,0,2,0,0,1,0,-0.090788931,-0.139662013,137,1519,,,,
1877,864,0,1.6,1,0,1,53,0.3,88,6,1,262,1436,493,18,9,10,1,1,0,0,-1.475991357,-0.339310065,88,493,,,,
1878,1142,1,1.2,0,0,0,2,0.6,114,6,0,623,769,1747,7,0,14,0,1,0,1,-0.740985988,-0.095295779,114,1747,,,,
